pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,usage_information,classify,price
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,17 - 18.9 inch,Intel Core i3,2 GB,,500 GB,Việt Nam,In trên bao bì,desktop,1.300.000 đ
,,,,,,,,,,,desktop,
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i9,32 GB,Khác,1 TB,Đang cập nhật,In trên bao bì,desktop,20.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Core i5,16 GB,Onboard,256 GB,Đang cập nhật,In trên bao bì,desktop,4.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i7,16 GB,,> 1 TB,Đang cập nhật,In trên bao bì,desktop,9.000.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i3,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,8.500.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i7,16 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,desktop,3.800.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,4.200.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,,Intel Core i7,16 GB,,256 GB,Đang cập nhật,In trên bao bì,desktop,3.950.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,,Intel Core i5,8 GB,,256 GB,Đang cập nhật,In trên bao bì,desktop,3.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Xeon,16 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,3.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,In trên bao bì,desktop,3.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i3,8 GB,,,Đang cập nhật,In trên bao bì,desktop,3.250.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i3,8 GB,AMD,1 TB,Đang cập nhật,In trên bao bì,desktop,13.000.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Intel Core i5,32 GB,AMD,1 TB,Đang cập nhật,In trên bao bì,desktop,16.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,16 GB,AMD,256 GB,Việt Nam,In trên bao bì,desktop,6.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i7,16 GB,AMD,256 GB,Việt Nam,In trên bao bì,desktop,5.000.000 đ
,,Mới,1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,,128 GB,Việt Nam,In trên bao bì,desktop,3.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core i3,4 GB,Onboard,250 GB,Việt Nam,In trên bao bì,desktop,2.050.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,19 - 20.9 inch,,8 GB,,128 GB,Đang cập nhật,In trên bao bì,desktop,1.799.999 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i3,8 GB,NVIDIA,< 128 GB,Việt Nam,In trên bao bì,desktop,9.000.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,>= 21 inch,Ryzen 9,16 GB,NVIDIA,500 GB,Đang cập nhật,In trên bao bì,desktop,18.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,19 - 20.9 inch,Intel Pentium,4 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,desktop,3.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,In trên bao bì,desktop,3.750.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,32 GB,Onboard,256 GB,Việt Nam,In trên bao bì,desktop,13.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,,Intel Core i5,16 GB,Khác,256 GB,Đang cập nhật,In trên bao bì,desktop,4.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Khác,8 GB,Onboard,128 GB,Mỹ,In trên bao bì,desktop,3.800.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,Không bán kèm màn hình,Intel Core i3,16 GB,NVIDIA,> 1 TB,Đang cập nhật,In trên bao bì,desktop,9.000.000 đ
,,Mới,Bảo hành hãng,,,,,,Việt Nam,In trên bao bì,desktop,7.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Xeon,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,10.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i7,8 GB,Khác,< 128 GB,Nước khác,In trên bao bì,desktop,4.450.000 đ
,,Mới,Hết bảo hành,Không bán kèm màn hình,Khác,8 GB,Onboard,256 GB,Trung Quốc,In trên bao bì,desktop,650.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Việt Nam,In trên bao bì,desktop,1.650.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,4.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,950.000 đ
,,Đã sử dụng (chưa sửa chữa),7-12 tháng,19 - 20.9 inch,Intel Core i5,6 GB,NVIDIA,320 GB,Hàn Quốc,In trên bao bì,desktop,2.566.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,In trên bao bì,desktop,3.290.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Xeon,32 GB,AMD,256 GB,Đang cập nhật,In trên bao bì,desktop,6.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Khác,4 GB,Khác,128 GB,Đang cập nhật,In trên bao bì,desktop,2.850.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Khác,,Khác,512 GB,Việt Nam,In trên bao bì,desktop,4.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,,128 GB,Việt Nam,In trên bao bì,desktop,2.300.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Khác,> 32GB,Khác,512 GB,Đang cập nhật,In trên bao bì,desktop,3.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Khác,> 32GB,Khác,512 GB,Đang cập nhật,In trên bao bì,desktop,2.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,2.950.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Xeon,16 GB,NVIDIA,256 GB,Đang cập nhật,In trên bao bì,desktop,6.850.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,250 GB,Nhật Bản,In trên bao bì,desktop,2.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,10.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,350.000 đ
,,Đã sử dụng (chưa sửa chữa),2 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,3.600.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,19 - 20.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,4.990.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Xeon,> 32GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,14.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Đài Loan,In trên bao bì,desktop,2.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Quark,4 GB,,,Mỹ,In trên bao bì,desktop,245.000 đ
,,Đã sử dụng (qua sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i5,,,256 GB,Đang cập nhật,In trên bao bì,desktop,5.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,640 GB,Đang cập nhật,In trên bao bì,desktop,1.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,8 GB,Khác,128 GB,Đang cập nhật,In trên bao bì,desktop,4.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Khác,8 GB,Khác,256 GB,Mỹ,In trên bao bì,desktop,7.999.999 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i5,8 GB,,< 128 GB,Đang cập nhật,In trên bao bì,desktop,6.200.000 đ
,,,,,,,,,,,desktop,
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Pentium,8 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,desktop,900.000 đ
,,Mới,1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Khác,128 GB,Việt Nam,In trên bao bì,desktop,4.000.000 đ
,,Mới,Bảo hành hãng,,,,,,Nước khác,In trên bao bì,desktop,6.100.000 đ
,,Đã sử dụng (chưa sửa chữa),2 tháng,,Intel Core i5,16 GB,NVIDIA,250 GB,Đang cập nhật,In trên bao bì,desktop,5.500.000 đ
,,Mới,Bảo hành hãng,,Intel Core i7,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,4.500.000 đ
,,Mới,Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,In trên bao bì,desktop,6.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i7,16 GB,Onboard,256 GB,Việt Nam,In trên bao bì,desktop,5.300.000 đ
,,Mới,Bảo hành hãng,,,,,,Nước khác,In trên bao bì,desktop,3.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,In trên bao bì,desktop,7.000.000 đ
,,Đã sử dụng (chưa sửa chữa),7-12 tháng,Không bán kèm màn hình,Intel Xeon,16 GB,AMD,250 GB,Việt Nam,In trên bao bì,desktop,4.699.000 đ
,,Mới,Bảo hành hãng,,Intel Core i3,8 GB,,,Việt Nam,In trên bao bì,desktop,9.850.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,2.400.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i3,8 GB,AMD,250 GB,Đang cập nhật,In trên bao bì,desktop,7.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Pentium,8 GB,Onboard,128 GB,Nước khác,In trên bao bì,desktop,1.990.000 đ
,,Đã sử dụng (qua sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,1.100.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Core i3,6 GB,Onboard,500 GB,Đang cập nhật,In trên bao bì,desktop,450.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,,Intel Xeon,32 GB,,500 GB,Nhật Bản,In trên bao bì,desktop,7.900.000 đ
,,Mới,Còn bảo hành,>= 21 inch,Intel Core i5,> 32GB,NVIDIA,1 TB,Đang cập nhật,In trên bao bì,desktop,30.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i7,32 GB,,,Đang cập nhật,In trên bao bì,desktop,6.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Nhật Bản,In trên bao bì,desktop,5.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,19 - 20.9 inch,,,,,Đang cập nhật,In trên bao bì,desktop,560.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,2.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Core i7,32 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,24.750.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,,Khác,8 GB,Onboard,512 GB,Việt Nam,In trên bao bì,desktop,9.600.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,17 - 18.9 inch,Intel Quark,4 GB,Onboard,250 GB,Đang cập nhật,In trên bao bì,desktop,2.300.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i5,4 GB,Khác,500 GB,Nước khác,In trên bao bì,desktop,899.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i3,4 GB,Khác,250 GB,Nước khác,In trên bao bì,desktop,650.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i3,8 GB,NVIDIA,250 GB,Đang cập nhật,In trên bao bì,desktop,6.000.000 đ
,,Đã sử dụng (chưa sửa chữa),>12 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Khác,256 GB,Nhật Bản,In trên bao bì,desktop,1.800.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,In trên bao bì,desktop,8.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,In trên bao bì,desktop,8.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Việt Nam,In trên bao bì,desktop,5.800.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Khác,> 32GB,Khác,250 GB,Việt Nam,In trên bao bì,desktop,5.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Khác,32 GB,Khác,250 GB,Việt Nam,In trên bao bì,desktop,5.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,Intel Core i5,8 GB,Khác,128 GB,Đang cập nhật,In trên bao bì,desktop,5.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,19 - 20.9 inch,Intel Core i3,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,2.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Xeon,> 32GB,Khác,512 GB,Đang cập nhật,In trên bao bì,desktop,5.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i5,8 GB,AMD,128 GB,Đang cập nhật,In trên bao bì,desktop,3.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Xeon,8 GB,NVIDIA,< 128 GB,Việt Nam,In trên bao bì,desktop,4.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,4 GB,,256 GB,Nước khác,In trên bao bì,desktop,1.150.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Pentium,8 GB,NVIDIA,640 GB,Mỹ,In trên bao bì,desktop,2.750.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Xeon,16 GB,AMD,250 GB,Đang cập nhật,In trên bao bì,desktop,6.900.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,256 GB,Việt Nam,In trên bao bì,desktop,6.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Khác,16 GB,Khác,512 GB,Việt Nam,In trên bao bì,desktop,32.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Intel Core 2 Duo,4 GB,AMD,250 GB,Việt Nam,In trên bao bì,desktop,980.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Xeon,32 GB,AMD,256 GB,Đang cập nhật,In trên bao bì,desktop,6.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i3,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,4.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,33.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,19 - 20.9 inch,Intel Core i5,8 GB,NVIDIA,512 GB,Đang cập nhật,In trên bao bì,desktop,3.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,Không bán kèm màn hình,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,In trên bao bì,desktop,1.200.000 đ
,,,,,,,,,,,desktop,
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i5,8 GB,Onboard,480 GB,Đang cập nhật,In trên bao bì,desktop,2.000.000 đ
,,,,,,,,,,,desktop,
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i5,16 GB,AMD,< 128 GB,Đang cập nhật,In trên bao bì,desktop,3.700.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,10.000.000 đ
,,Mới,Còn bảo hành,,Intel Core i7,,NVIDIA,,Việt Nam,In trên bao bì,desktop,5.700.000 đ
,,Đã sử dụng (qua sửa chữa),Hết bảo hành,,Intel Core 2 Duo,4 GB,Onboard,128 GB,Mỹ,In trên bao bì,desktop,800.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,2.500.000 đ
,,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,desktop,16.590.000 đ
,,Mới,Còn bảo hành,,,16 GB,,256 GB,Việt Nam,In trên bao bì,desktop,5.300.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,>= 21 inch,Khác,32 GB,Khác,< 128 GB,Nước khác,In trên bao bì,desktop,2.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i3,16 GB,NVIDIA,256 GB,Đang cập nhật,In trên bao bì,desktop,10.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,,128 GB,Việt Nam,In trên bao bì,desktop,2.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,3.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,In trên bao bì,desktop,4.000.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,Không bán kèm màn hình,Intel Xeon,> 32GB,Onboard,1 TB,Đang cập nhật,In trên bao bì,desktop,14.500.000 đ
,,Mới,Còn bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,desktop,17.290.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Xeon,,,,Đang cập nhật,In trên bao bì,desktop,1.800.000 đ
,,Mới,Còn bảo hành,,,16 GB,NVIDIA,250 GB,Việt Nam,In trên bao bì,desktop,5.100.000 đ
,,,,,,,,,,,desktop,
,,Đã sử dụng (chưa sửa chữa),7-12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,5.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,>= 21 inch,AMD,16 GB,NVIDIA,750 GB,Đang cập nhật,In trên bao bì,desktop,8.000.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i5,8 GB,NVIDIA,250 GB,Đang cập nhật,In trên bao bì,desktop,1.690.000 đ
,,Đã sử dụng (chưa sửa chữa),3 tháng,Không bán kèm màn hình,Intel Core i5,16 GB,Onboard,1 TB,Việt Nam,In trên bao bì,desktop,3.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,19 - 20.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,2.500.000 đ
,,Đã sử dụng (chưa sửa chữa),Còn bảo hành,Không bán kèm màn hình,Intel Core i9,32 GB,NVIDIA,512 GB,Việt Nam,In trên bao bì,desktop,20.590.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,1.600.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i7,16 GB,Khác,500 GB,Nước khác,In trên bao bì,desktop,3.500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,>= 21 inch,Intel Core i3,8 GB,NVIDIA,256 GB,Nhật Bản,In trên bao bì,desktop,4.900.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,>= 21 inch,Intel Core i3,8 GB,NVIDIA,128 GB,Đang cập nhật,In trên bao bì,desktop,4.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,Không bán kèm màn hình,Intel Core i5,16 GB,Onboard,1 TB,Nước khác,In trên bao bì,desktop,2.100.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,In trên bao bì,desktop,500.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,19 - 20.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Việt Nam,In trên bao bì,desktop,1.600.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,,,,,Đang cập nhật,In trên bao bì,desktop,5.000.000 đ
,,Mới,7-12 tháng,Không bán kèm màn hình,Intel Xeon,16 GB,NVIDIA,256 GB,Nước khác,In trên bao bì,desktop,5.700.000 đ
,,Đã sử dụng (chưa sửa chữa),1 tháng,,Intel Core i5,8 GB,NVIDIA,500 GB,Đang cập nhật,In trên bao bì,desktop,2.400.000 đ
,,Đã sử dụng (chưa sửa chữa),2 tháng,19 - 20.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Đang cập nhật,In trên bao bì,desktop,3.200.000 đ
,,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,Khác,500 GB,Đang cập nhật,In trên bao bì,desktop,3.500.000 đ
,,Đã sử dụng (qua sửa chữa),Còn bảo hành,,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,In trên bao bì,desktop,2.600.000 đ
,,Đã sử dụng (chưa sửa chữa),Bảo hành hãng,,Intel Core i5,16 GB,,480 GB,Đang cập nhật,In trên bao bì,desktop,1.700.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i3,8 GB,NVIDIA,256 GB,Nước khác,In trên bao bì,desktop,9.500.000 đ
,,Mới,>12 tháng,>= 21 inch,Intel Core i5,32 GB,NVIDIA,1 TB,Việt Nam,In trên bao bì,desktop,27.500.000 đ
