,pc_brand,pc_model,elt_condition,elt_warranty (tháng),desktop_screen_size (inch),pc_cpu,pc_ram (GB),pc_vga,pc_drive_capacity (GB),elt_origin,classify,price
3750,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,8.0,Onboard,128,Nước khác,laptop,2.800.000 đ
3751,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,8.0,Onboard,512,Nước khác,laptop,6.990.000 đ
3752,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,16.0,Onboard,512,Mỹ,laptop,11.200.000 đ
3753,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3,14,Ryzen 5,16.0,Onboard,256,Mỹ,laptop,8.900.000 đ
3754,Razer,Blade Stealth,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,16.0,NVIDIA,1000,Mỹ,laptop,18.500.000 đ
3755,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,8.0,Onboard,256,Nước khác,laptop,5.500.000 đ
3756,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,Onboard,500,Mỹ,laptop,1.550.000 đ
3757,Asus,X Series,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,NVIDIA,128,Đài Loan,laptop,2.500.000 đ
3758,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,4.0,NVIDIA,128,Mỹ,laptop,4.500.000 đ
3759,HP,Pavilion,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,16.0,Onboard,512,Mỹ,laptop,7.790.000 đ
3760,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,16.0,Onboard,256,Nhật Bản,laptop,12.500.000 đ
3761,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),0,12,Intel Pentium,8.0,Onboard,256,Việt Nam,laptop,3.500.000 đ
3762,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,16.0,NVIDIA,1000,Mỹ,laptop,19.500.000 đ
3763,Apple,MacBook Pro M2,Mới,9,14,Apple M2,8.0,Onboard,256,Nước khác,laptop,28.400.000 đ
3764,Apple,MacBook Air,Mới,9,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,18.600.000 đ
3765,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,6.900.000 đ
3766,Lenovo,ThinkBook,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,5.500.000 đ
3767,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,16.0,Onboard,256,Nước khác,laptop,13.900.000 đ
3768,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),1,12,Intel Celeron,2.0,Onboard,256,Đài Loan,laptop,850.000 đ
3769,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,16.0,NVIDIA,512,Nước khác,laptop,14.500.000 đ
3770,Asus,A series,Đã sử dụng (chưa sửa chữa),9,16,Ryzen 7,8.0,AMD,512,Việt Nam,laptop,8.800.000 đ
3771,Microsoft,Surface Go,Đã sử dụng (chưa sửa chữa),1,12,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,10.800.000 đ
3772,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,1500,Trung Quốc,laptop,3.500.000 đ
3773,Dell,Latitude,Đã sử dụng (chưa sửa chữa),2,14,Intel Core i7,8.0,Onboard,256,Trung Quốc,laptop,6.350.000 đ
3774,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,128,Nước khác,laptop,2.800.000 đ
3775,Microsoft,Surface,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,12.900.000 đ
3776,Lenovo,Legion Y Series,Đã sử dụng (qua sửa chữa),0,14,Intel Core i7,16.0,NVIDIA,640,Việt Nam,laptop,10.000.000 đ
3777,Razer,Blade Stealth,Đã sử dụng (chưa sửa chữa),5,16,Intel Core i7,16.0,NVIDIA,256,Nước khác,laptop,15.800.000 đ
3778,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,16.0,Onboard,512,Việt Nam,laptop,14.800.000 đ
3779,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,7.000.000 đ
3780,Dell,Latitude,Đã sử dụng (chưa sửa chữa),2,12,Intel Core i7,8.0,Onboard,256,Trung Quốc,laptop,5.350.000 đ
3781,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,8.0,Onboard,256,Nước khác,laptop,14.950.000 đ
3782,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),12,14,Intel Core i7,8.0,Onboard,512,Nước khác,laptop,17.500.000 đ
3783,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,256,Việt Nam,laptop,8.500.000 đ
3784,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,Onboard,256,Nước khác,laptop,7.555.000 đ
3785,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),2,14,Apple M1,8.0,Onboard,512,Việt Nam,laptop,15.500.000 đ
3786,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,12,Intel Core i7,8.0,Onboard,256,Mỹ,laptop,5.000.000 đ
3787,HP,ZBook,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,16.0,Onboard,256,Nước khác,laptop,8.500.000 đ
3788,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),0,16,AMD,8.0,AMD,256,Trung Quốc,laptop,10.000.000 đ
3789,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,4.400.000 đ
3790,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,4.0,Onboard,120,Nước khác,laptop,1.650.000 đ
3791,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,8.000.000 đ
3792,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),0,16,Intel Pentium,4.0,Onboard,128,Nước khác,laptop,1.300.000 đ
3793,Microsoft,Surface Pro 5,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,6.500.000 đ
3794,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3,12,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,3.900.000 đ
3795,Hãng Khác,Dòng khác,Mới,1,12,Intel Core i3,4.0,Onboard,128,Việt Nam,laptop,2.390.000 đ
3796,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,2.700.000 đ
3797,HP,Pavilion,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i3,8.0,Onboard,256,Nước khác,laptop,5.900.000 đ
3798,MSI,Modern Series,Đã sử dụng (chưa sửa chữa),9,14,Intel Core i3,8.0,Onboard,256,Việt Nam,laptop,6.890.000 đ
3799,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),1,14,Intel Celeron,4.0,Onboard,256,Nước khác,laptop,3.000.000 đ
3800,Asus,X Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i3,6.0,Onboard,128,Nước khác,laptop,2.200.000 đ
3801,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,2.400.000 đ
3802,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,8.0,Onboard,256,Nước khác,laptop,5.600.000 đ
3803,Dell,Precision,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,8.0,Onboard,256,Mỹ,laptop,8.500.000 đ
3804,Samsung,Galaxyboook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,256,Hàn Quốc,laptop,4.000.000 đ
3805,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,2.500.000 đ
3806,Sony,Vaio Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,Onboard,128,Việt Nam,laptop,2.200.000 đ
3807,Apple,MacBook Pro M1 Touch Bar,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,8.0,Onboard,256,Việt Nam,laptop,17.000.000 đ
3808,HP,Compaq,Đã sử dụng (chưa sửa chữa),0,14,Intel Core 2 Duo,2.0,Onboard,320,Nước khác,laptop,400.000 đ
3809,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,16.0,Onboard,256,Nước khác,laptop,12.500.000 đ
3810,Asus,K Series,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,128,Nước khác,laptop,1.700.000 đ
3811,Asus,TUF Gaming,Đã sử dụng (chưa sửa chữa),3,18,Ryzen 7,16.0,NVIDIA,512,Việt Nam,laptop,14.900.000 đ
3812,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,8.0,Onboard,128,Nước khác,laptop,4.600.000 đ
3813,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i3,8.0,Onboard,128,Nước khác,laptop,2.800.000 đ
3814,Dell,Precision,Đã sử dụng (chưa sửa chữa),1,18,Intel Xeon,64.0,NVIDIA,1000,Mỹ,laptop,17.500.000 đ
3815,Dell,XPS,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,512,Nước khác,laptop,7.000.000 đ
3816,HP,ProBook,Mới,1,14,Intel Core i3,8.0,Onboard,128,Nước khác,laptop,2.900.000 đ
3817,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,16.0,NVIDIA,256,Mỹ,laptop,5.600.000 đ
3818,Apple,MacBook Air M2,Đã sử dụng (chưa sửa chữa),9,14,Apple M2,8.0,Onboard,256,Việt Nam,laptop,21.500.000 đ
3819,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,2.800.000 đ
3820,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1,16,Ryzen 7,16.0,AMD,256,Nhật Bản,laptop,11.000.000 đ
3821,Dell,XPS,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,32.0,Onboard,512,Nước khác,laptop,26.000.000 đ
3822,Acer,Nitro 5,Mới,0,14,Intel Core i5,16.0,NVIDIA,512,Nước khác,laptop,15.500.000 đ
3823,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i7,8.0,Onboard,256,Nhật Bản,laptop,4.000.000 đ
3824,Apple,MacBook Air M2,Đã sử dụng (chưa sửa chữa),0,14,Apple M2,8.0,Onboard,256,Nước khác,laptop,20.000.000 đ
3825,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),5,14,Intel Core i7,16.0,Onboard,512,Việt Nam,laptop,14.900.000 đ
3826,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,16.0,Onboard,256,Mỹ,laptop,8.900.000 đ
3827,Dell,XPS,Mới,3,14,Intel Core i5,16.0,Onboard,256,Mỹ,laptop,7.900.000 đ
3828,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,12,Intel Core i5,4.0,Onboard,256,Mỹ,laptop,3.500.000 đ
3829,HP,ProBook,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,2.000.000 đ
3830,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),3,14,Apple M1,8.0,Onboard,256,Mỹ,laptop,15.200.000 đ
3831,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),3,14,Apple M1,8.0,Onboard,256,Nhật Bản,laptop,13.900.000 đ
3832,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,256,Việt Nam,laptop,13.900.000 đ
3833,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,8.0,AMD,256,Mỹ,laptop,5.600.000 đ
3834,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,6.0,AMD,256,Nước khác,laptop,5.000.000 đ
3835,Asus,X Series,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,8.0,Onboard,256,Việt Nam,laptop,2.500.000 đ
3836,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),5,14,Intel Core i5,16.0,Onboard,256,Việt Nam,laptop,16.500.000 đ
3837,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,32.0,Onboard,512,Nước khác,laptop,19.500.000 đ
3838,Lenovo,Legion Y Series,Mới,1,16,Intel Core i9,32.0,NVIDIA,1000,Mỹ,laptop,58.990.000 đ
3839,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,NVIDIA,256,Nước khác,laptop,4.450.000 đ
3840,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i9,16.0,AMD,1000,Mỹ,laptop,17.900.000 đ
3841,HP,Pavilion,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,AMD,128,Nhật Bản,laptop,7.300.000 đ
3842,Dell,Precision Mobile Workstations,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,32.0,Onboard,512,Nước khác,laptop,25.000.000 đ
3843,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,3.500.000 đ
3844,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,512,Nước khác,laptop,8.490.000 đ
3845,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,7.700.000 đ
3846,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,9.990.000 đ
3847,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,4.0,Onboard,128,Nước khác,laptop,4.200.000 đ
3848,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,8.0,NVIDIA,512,Việt Nam,laptop,12.900.000 đ
3849,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,6.0,Onboard,500,Nhật Bản,laptop,1.200.000 đ
3850,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i9,64.0,Onboard,1000,Nước khác,laptop,25.000.000 đ
3851,Microsoft,Surface Pro 6,Đã sử dụng (chưa sửa chữa),1,12,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,3.499.000 đ
3852,Apple,MacBook Pro M1 Touch Bar,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,8.0,Onboard,256,Nước khác,laptop,16.700.000 đ
3853,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,5.300.000 đ
3854,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,16.0,NVIDIA,256,Nước khác,laptop,9.500.000 đ
3855,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,3.900.000 đ
3856,Dell,Precision,Đã sử dụng (chưa sửa chữa),1,18,Intel Core i7,8.0,AMD,128,Nước khác,laptop,5.000.000 đ
3857,HP,Notebook,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,256,Việt Nam,laptop,6.500.000 đ
3858,HP,Envy,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Trung Quốc,laptop,9.000.000 đ
3859,Dell,Precision,Đã sử dụng (chưa sửa chữa),3,16,Intel Xeon,8.0,NVIDIA,256,Nước khác,laptop,8.900.000 đ
3860,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,Onboard,128,Nước khác,laptop,1.900.000 đ
3861,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i3,32.0,AMD,512,Nước khác,laptop,4.000.000 đ
3862,Samsung,Galaxyboook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,4.0,Onboard,320,Việt Nam,laptop,1.400.000 đ
3863,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,8.0,Onboard,256,Nước khác,laptop,13.700.000 đ
3864,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,2.0,Onboard,128,Việt Nam,laptop,1.200.000 đ
3865,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,16.900.000 đ
3866,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,2.0,Onboard,120,Nước khác,laptop,3.100.000 đ
3867,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,512,Nước khác,laptop,12.000.000 đ
3868,Asus,G Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,6.0,NVIDIA,256,Nước khác,laptop,3.500.000 đ
3869,Microsoft,Surface Pro 4,Mới,12,14,AMD,8.0,AMD,256,Mỹ,laptop,15.500.000 đ
3870,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0,14,Intel Core 2 Duo,4.0,Onboard,320,Nước khác,laptop,1.200.000 đ
3871,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,6.499.000 đ
3872,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i7,16.0,AMD,256,Mỹ,laptop,14.500.000 đ
3873,Acer,Swift,Mới,9,14,Intel Core i7,8.0,Onboard,512,Mỹ,laptop,12.500.000 đ
3874,Microsoft,Surface Laptop Studio,Mới,0,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,31.000.000 đ
3875,Apple,MacBook Pro M2 Touch Bar,Đã sử dụng (chưa sửa chữa),0,14,Apple M2,8.0,Onboard,256,Nước khác,laptop,22.000.000 đ
3876,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i7,8.0,Onboard,1000,Nước khác,laptop,2.899.000 đ
3877,Sony,Vaio Series,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,16.0,Onboard,512,Mỹ,laptop,11.800.000 đ
3878,Dell,XPS,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,256,Mỹ,laptop,9.500.000 đ
3879,Dell,Precision Mobile Workstations,Mới,3,16,Intel Xeon,16.0,NVIDIA,512,Mỹ,laptop,10.900.000 đ
3880,Dell,Latitude,Đã sử dụng (chưa sửa chữa),12,14,Intel Core i5,8.0,NVIDIA,256,Nước khác,laptop,9.500.000 đ
3881,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,16.0,Onboard,512,Nước khác,laptop,17.990.000 đ
3882,Apple,MacBook Pro M1 Touch Bar,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Việt Nam,laptop,19.000.000 đ
3883,Asus,A series,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,16.0,Onboard,256,Nước khác,laptop,11.500.000 đ
3884,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,16.0,Onboard,256,Mỹ,laptop,5.600.000 đ
3885,HP,ProBook,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,128,Việt Nam,laptop,4.200.000 đ
3886,Apple,MacBook Pro M1 Touch Bar,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,16.0,Onboard,512,Việt Nam,laptop,26.000.000 đ
3887,Dell,XPS,Đã sử dụng (chưa sửa chữa),9,14,Intel Core i7,16.0,Onboard,512,Nước khác,laptop,25.000.000 đ
3888,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,16.0,Onboard,256,Mỹ,laptop,13.500.000 đ
3889,Asus,VivoBook S Series,Mới,1,14,Intel Core i3,8.0,NVIDIA,256,Trung Quốc,laptop,7.500.000 đ
3890,HP,Envy,Đã sử dụng (chưa sửa chữa),0,18,Intel Core i5,8.0,Onboard,512,Mỹ,laptop,1.800.000 đ
3891,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,5.200.000 đ
3892,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i3,8.0,Onboard,500,Nhật Bản,laptop,2.150.000 đ
3893,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),1,16,Ryzen 5,8.0,AMD,1500,Trung Quốc,laptop,6.500.000 đ
3894,Asus,FX Series/ZX Series,Mới,1,16,Intel Core i5,16.0,NVIDIA,512,Việt Nam,laptop,15.500.000 đ
3895,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i3,8.0,Onboard,256,Việt Nam,laptop,3.590.000 đ
3896,Hãng Khác,Dòng khác,Mới,1,14,Intel Core i7,8.0,Onboard,256,Trung Quốc,laptop,10.500.000 đ
3897,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),1,12,Intel Core i7,8.0,Onboard,1000,Nước khác,laptop,2.799.000 đ
3898,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),9,16,Intel Core i5,8.0,NVIDIA,256,Nước khác,laptop,9.300.000 đ
3899,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,4.900.000 đ
3900,HP,ProBook,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,500,Nước khác,laptop,1.600.000 đ
3901,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,12,Intel Core i5,8.0,Onboard,256,Nhật Bản,laptop,4.200.000 đ
3902,Asus,X Series,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,8.0,NVIDIA,120,Nước khác,laptop,3.900.000 đ
3903,Microsoft,Surface,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,32.0,NVIDIA,1000,Mỹ,laptop,20.999.999 đ
3904,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Nhật Bản,laptop,6.500.000 đ
3905,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,16.0,NVIDIA,256,Nhật Bản,laptop,9.268.000 đ
3906,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,4.800.000 đ
3907,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,12,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,5.900.000 đ
3908,Dell,Latitude,Mới,9,14,Intel Core i7,16.0,Onboard,512,Mỹ,laptop,11.300.000 đ
3909,Apple,MacBook Pro,Mới,0,14,Intel Core i5,8.0,Onboard,512,Nhật Bản,laptop,14.500.000 đ
3910,Dell,Vostro,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,16.0,NVIDIA,128,Trung Quốc,laptop,7.000.000 đ
3911,HP,Notebook,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,128,Nước khác,laptop,8.000.000 đ
3912,Dell,Vostro,Đã sử dụng (qua sửa chữa),0,14,Intel Core i5,4.0,Onboard,320,Nước khác,laptop,1.450.000 đ
3913,Microsoft,Surface,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i7,8.0,Onboard,256,Nước khác,laptop,7.000.000 đ
3914,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i3,4.0,Onboard,128,Nước khác,laptop,3.700.000 đ
3915,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,16.0,NVIDIA,256,Nước khác,laptop,7.000.000 đ
3916,Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,10.900.000 đ
3917,HP,Elitebook,Mới,12,12,Intel Core i5,8.0,Onboard,640,Nước khác,laptop,8.000.000 đ
3918,Dell,Vostro,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,11.000.000 đ
3919,HP,ZBook,Đã sử dụng (chưa sửa chữa),1,16,Intel Core i7,16.0,NVIDIA,512,Nước khác,laptop,17.000.000 đ
3920,Dell,Precision,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i7,16.0,NVIDIA,256,Mỹ,laptop,8.900.000 đ
3921,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),1,14,AMD,4.0,AMD,128,Trung Quốc,laptop,3.500.000 đ
3922,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i3,8.0,Onboard,128,Nước khác,laptop,6.000.000 đ
3923,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1,14,Intel Core i3,8.0,Onboard,128,Nước khác,laptop,3.200.000 đ
3924,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),0,16,Intel Core i5,4.0,Onboard,500,Nước khác,laptop,2.000.000 đ
3925,HP,ProBook,Đã sử dụng (chưa sửa chữa),3,16,Intel Core i5,8.0,Onboard,128,Trung Quốc,laptop,3.200.000 đ
3926,Microsoft,Surface Laptop Studio,Đã sử dụng (chưa sửa chữa),0,14,Intel Core i5,8.0,Onboard,256,Nước khác,laptop,5.000.000 đ
3927,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0,14,Intel Pentium,4.0,Onboard,128,Trung Quốc,laptop,1.950.000 đ
3928,Apple,MacBook Pro M1,Đã sử dụng (chưa sửa chữa),0,14,Apple M1,8.0,Onboard,512,Nước khác,laptop,18.800.000 đ
3929,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3,14,Intel Core i5,8.0,Onboard,256,Mỹ,laptop,7.200.000 đ
3930,Dell,XPS,Mới,1,16,Intel Core i9,64.0,NVIDIA,1500,Mỹ,laptop,71.000.000 đ
3931,Dell,Inspiron,Đã sử dụng (qua sửa chữa),3,16,Intel Core i7,32.0,NVIDIA,1000,Nhật Bản,laptop,17.000.000 đ
